Index;Date de la demande;Année de naissance;sexe;nb_enfants_conduite_accompagne;nb_enfants_;points_perdus_;revenus_;val_residence_princ_;usage_vehicule;type_vehicule;age_vehicule_;type_conduite;formule;tarif_devis_;Code postal;
779;01/02/2022;1994;F;non;0;0;60 000+;150 000 - 250 000;Commercial;Panel Truck;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;10000;
780;01/05/2022;1959;M;non;entre 1 et 2;0;0 - 15 000;250 000 - 400 000;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;32140;
781;01/01/2022;1982;F;non;entre 1 et 2;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;z_SUV;entre 1 et 3;z_Highly Rural/ Rural;dev_integral;entre 200 et 300;64210;
782;01/01/2022;1959;M;non;0;entre 1 et 6;60 000+;150 000 - 250 000;Private;Minivan;15+;z_Highly Rural/ Rural;dev_premium;entre 400 et 500;40160;
783;01/01/2022;2017;F;oui;entre 1 et 2;entre 1 et 6;60 000+;250 000 - 400 000;Private;z_SUV;15+;Highly Urban/ Urban;dev_integral;entre 200 et 300;42370;
784;01/04/2022;1978;M;non;0;entre 1 et 6;60 000+;400 000+;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 200 et 300;52290;
785;01/01/2022;1973;M;non;0;entre 1 et 6;60 000+;400 000+;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 400 et 500;3300;
786;01/01/2022;1960;M;non;0;entre 1 et 6;0 - 15 000;80 000 - 150 000;Commercial;Pickup;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;4100;
787;01/04/2022;1961;F;non;0;0;60 000+;250 000 - 400 000;Commercial;Minivan;entre 1 et 3;z_Highly Rural/ Rural;dev_premium;entre 300 et 400;47500;
788;01/03/2022;1961;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;Pickup;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 200 et 300;34400;
789;01/04/2022;1945;M;non;0;0;60 000+;150 000 - 250 000;Commercial;Panel Truck;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;29000;
790;01/03/2022;1942;F;non;0;entre 1 et 6;60 000+;150 000 - 250 000;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;83230;
791;01/03/2022;1941;F;non;entre 1 et 2;entre 1 et 6;0 - 15 000;80 000 - 150 000;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;1220;
792;01/03/2022;1959;M;non;0;entre 1 et 6;40 000 - 60 000;0;Commercial;Pickup;15+;Highly Urban/ Urban;dev_integral;entre 200 et 300;20240;
793;01/01/2022;1938;M;non;entre 1 et 2;0;40 000 - 60 000;150 000 - 250 000;Commercial;Van;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;36000;
794;01/02/2022;1968;M;non;0;entre 1 et 6;0 - 15 000;150 000 - 250 000;Commercial;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;13821;
795;01/02/2022;1954;F;oui;entre 1 et 2;0;0 - 15 000;0 - 80 000;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 400 et 500;95550;
796;01/03/2022;1954;M;non;0;0;60 000+;250 000 - 400 000;Commercial;Sports Car;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;52000;
797;01/01/2022;1966;M;non;0;0;40 000 - 60 000;150 000 - 250 000;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;4160;
798;01/04/2022;1987;F;non;0;0;0 - 15 000;80 000 - 150 000;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;25120;
799;01/04/2022;1963;F;non;3+;0;60 000+;250 000 - 400 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;32500;
800;01/03/2022;1939;M;non;0;0;60 000+;150 000 - 250 000;Private;Pickup;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;63800;
801;01/01/2022;1936;F;non;0;0;40 000 - 60 000;150 000 - 250 000;Private;Minivan;entre 4 et 10;z_Highly Rural/ Rural;dev_express;entre 200 et 300;29440;
802;01/02/2022;1963;F;non;3+;0;0 - 15 000;0;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;78360;
803;01/05/2022;1961;M;non;3+;entre 7 et 11;0 - 15 000;0;Commercial;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;46220;
804;01/03/2022;1997;F;non;0;entre 1 et 6;0 - 15 000;150 000 - 250 000;Private;Van;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;69400;
805;01/03/2022;2011;F;non;0;entre 1 et 6;0 - 15 000;80 000 - 150 000;Private;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;91350;
806;01/02/2022;2019;M;non;3+;0;0 - 15 000;0;Commercial;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 400 et 500;16130;
807;01/01/2022;1957;F;non;0;0;0 - 15 000;250 000 - 400 000;Private;z_SUV;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;95630;
808;01/05/2022;1969;M;non;0;entre 1 et 6;25 000 - 40 000;80 000 - 150 000;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;60350;
809;01/04/2022;1950;M;non;entre 1 et 2;entre 1 et 6;60 000+;400 000+;Private;z_SUV;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;61000;
810;01/01/2022;1959;M;non;entre 1 et 2;entre 1 et 6;0 - 15 000;0;Commercial;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;21000;
811;01/05/2022;1973;M;non;0;0;60 000+;0;Commercial;Panel Truck;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;20000;
812;01/03/2022;1977;F;non;0;0;60 000+;150 000 - 250 000;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;30800;
813;01/03/2022;1943;F;non;entre 1 et 2;entre 1 et 6;40 000 - 60 000;0;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;75012;
814;01/03/2022;1963;M;non;3+;0;0 - 15 000;0;Private;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;61360;
815;01/01/2022;1950;M;non;entre 1 et 2;entre 1 et 6;60 000+;150 000 - 250 000;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_express;entre 200 et 300;16600;
816;01/04/2022;1964;F;non;0;0;60 000+;150 000 - 250 000;Private;Minivan;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;6330;
817;01/03/2022;1994;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Pickup;15+;Highly Urban/ Urban;dev_premium;entre 400 et 500;36120;
818;01/04/2022;2011;M;oui;3+;0;60 000+;250 000 - 400 000;Commercial;Van;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 400 et 500;74130;
819;01/02/2022;1965;F;oui;3+;entre 1 et 6;25 000 - 40 000;0;Private;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 200 et 300;75017;
820;01/04/2022;1947;M;non;3+;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Commercial;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;67290;
821;01/03/2022;1957;F;non;0;entre 1 et 6;60 000+;0;Private;Van;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;11000;
822;01/01/2022;1950;F;non;entre 1 et 2;entre 1 et 6;25 000 - 40 000;80 000 - 150 000;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;72530;
823;01/01/2022;2000;F;non;3+;entre 1 et 6;0 - 15 000;0;Commercial;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;12850;
824;01/01/2022;1955;M;non;entre 1 et 2;entre 7 et 11;60 000+;250 000 - 400 000;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;86550;
825;01/04/2022;1947;M;non;3+;entre 7 et 11;0 - 15 000;0;Commercial;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;42800;
826;01/03/2022;1956;M;non;0;0;60 000+;250 000 - 400 000;Private;z_SUV;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;21420;
827;01/01/2022;1963;F;non;0;entre 1 et 6;60 000+;400 000+;Commercial;Van;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 300 et 400;76520;
828;01/02/2022;2022;F;non;0;entre 1 et 6;0 - 15 000;250 000 - 400 000;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;12300;
829;01/03/2022;1965;F;non;0;0;60 000+;250 000 - 400 000;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;38410;
830;01/04/2022;1962;M;non;0;0;40 000 - 60 000;150 000 - 250 000;Commercial;Van;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;89100;
831;01/02/2022;2001;F;non;0;entre 1 et 6;25 000 - 40 000;0;Private;Minivan;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 200 et 300;73870;
832;01/04/2022;1945;M;oui;3+;entre 1 et 6;60 000+;0;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;70270;
833;01/05/2022;1983;F;non;0;entre 1 et 6;25 000 - 40 000;0;Commercial;Pickup;non renseigné;z_Highly Rural/ Rural;dev_express;entre 200 et 300;23320;
834;01/01/2022;2009;F;non;0;0;0 - 15 000;0;Private;z_SUV;entre 1 et 3;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;60510;
835;01/05/2022;1981;M;non;0;entre 1 et 6;0 - 15 000;0;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;30130;
836;01/05/2022;2006;M;non;0;entre 1 et 6;0 - 15 000;0 - 80 000;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_premium;entre 400 et 500;3210;
837;01/04/2022;1961;F;non;0;entre 1 et 6;60 000+;0;Commercial;Van;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;26120;
838;01/01/2022;1956;M;non;0;entre 7 et 11;60 000+;250 000 - 400 000;Private;z_SUV;15+;Highly Urban/ Urban;dev_integral;entre 200 et 300;34590;
839;01/02/2022;2007;M;non;0;0;60 000+;400 000+;Private;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 500 et 600;50810;
840;01/05/2022;1961;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Van;entre 1 et 3;Highly Urban/ Urban;dev_premium;entre 400 et 500;51100;
841;01/03/2022;1978;F;oui;entre 1 et 2;0;15 000 - 25 000;0;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_vip;entre 900 et 1000;78200;
842;01/04/2022;2011;F;non;0;0;60 000+;0;Commercial;Panel Truck;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;65000;
843;01/05/2022;2001;M;non;0;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Private;Minivan;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;32430;
844;01/05/2022;1936;F;non;entre 1 et 2;entre 1 et 6;15 000 - 25 000;80 000 - 150 000;Commercial;Panel Truck;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;52120;
845;01/03/2022;1997;F;oui;entre 1 et 2;0;60 000+;0;Commercial;Pickup;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 200 et 300;92150;
846;01/05/2022;1981;F;non;0;entre 1 et 6;60 000+;0;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;49250;
847;01/05/2022;1969;M;non;0;0;25 000 - 40 000;80 000 - 150 000;Private;Van;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;75002;
848;01/05/2022;1942;F;non;entre 1 et 2;0;60 000+;0;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 500 et 600;41200;
849;01/04/2022;1964;M;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Commercial;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 400 et 500;61140;
850;01/03/2022;1991;F;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Private;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 400 et 500;57640;
851;01/04/2022;1985;F;non;0;0;60 000+;400 000+;Private;Minivan;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;10600;
852;01/01/2022;1955;F;non;0;0;60 000+;250 000 - 400 000;Commercial;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 400 et 500;16100;
853;01/03/2022;2008;F;non;0;entre 1 et 6;0 - 15 000;0;Commercial;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_vip;entre 700 et 800;18000;
854;01/01/2022;1933;M;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Private;Sports Car;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;5700;
855;01/04/2022;1946;F;non;3+;0;0 - 15 000;0 - 80 000;Private;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;11200;
856;01/02/2022;1936;F;non;0;entre 1 et 6;40 000 - 60 000;80 000 - 150 000;Private;z_SUV;non renseigné;Highly Urban/ Urban;dev_premium;entre 500 et 600;7700;
857;01/04/2022;1935;M;non;entre 1 et 2;entre 1 et 6;40 000 - 60 000;0;Commercial;Panel Truck;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;62830;
858;01/01/2022;1983;M;oui;entre 1 et 2;entre 1 et 6;60 000+;150 000 - 250 000;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_premium;entre 300 et 400;59143;
859;01/01/2022;1982;F;non;0;entre 1 et 6;60 000+;0;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;68700;
860;01/02/2022;1965;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Van;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;4210;
861;01/04/2022;1961;F;non;0;0;40 000 - 60 000;0;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;52100;
862;01/02/2022;1960;F;non;0;entre 1 et 6;25 000 - 40 000;0;Private;Minivan;entre 10 et 15;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;70290;
863;01/05/2022;2013;M;oui;3+;0;15 000 - 25 000;0;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;83260;
864;01/02/2022;1979;M;non;0;entre 1 et 6;15 000 - 25 000;0;Private;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;82100;
865;01/02/2022;2016;F;non;0;entre 1 et 6;60 000+;0;Private;Minivan;15+;Highly Urban/ Urban;dev_premium;entre 400 et 500;17220;
866;01/01/2022;1943;M;non;3+;entre 1 et 6;60 000+;150 000 - 250 000;Private;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;35500;
867;01/05/2022;1972;M;non;0;0;60 000+;0;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;26160;
868;01/01/2022;1968;F;non;0;entre 1 et 6;60 000+;150 000 - 250 000;Private;z_SUV;non renseigné;Highly Urban/ Urban;dev_premium;entre 400 et 500;58000;
869;01/01/2022;1974;M;non;0;0;40 000 - 60 000;150 000 - 250 000;Commercial;Van;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;43110;
870;01/03/2022;1941;M;non;0;entre 1 et 6;0 - 15 000;0;Commercial;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;49260;
871;01/03/2022;1933;F;non;entre 1 et 2;0;25 000 - 40 000;0;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;69890;
872;01/03/2022;1960;M;non;0;0;15 000 - 25 000;0;Commercial;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;70210;
873;01/05/2022;1957;M;non;0;0;60 000+;250 000 - 400 000;Commercial;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;43220;
874;01/02/2022;2012;F;non;0;0;40 000 - 60 000;0;Commercial;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;5300;
875;01/04/2022;1935;M;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Commercial;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 300 et 400;50440;
876;01/01/2022;1969;F;non;0;entre 1 et 6;60 000+;0;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;24800;
877;01/03/2022;1963;M;non;0;entre 7 et 11;60 000+;250 000 - 400 000;Private;Minivan;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;72000;
878;01/01/2022;1969;M;non;0;entre 1 et 6;15 000 - 25 000;0;Private;Van;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 300 et 400;88000;
879;01/05/2022;1942;F;non;entre 1 et 2;0;60 000+;150 000 - 250 000;Private;Sports Car;non renseigné;Highly Urban/ Urban;dev_integral;entre 300 et 400;92140;
880;01/03/2022;1936;M;non;0;0;40 000 - 60 000;150 000 - 250 000;Commercial;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;77700;
881;01/04/2022;1970;M;oui;entre 1 et 2;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Private;Sports Car;entre 1 et 3;z_Highly Rural/ Rural;dev_express;entre 200 et 300;90500;
882;01/05/2022;1976;M;non;0;0;60 000+;0;Private;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;42190;
883;01/01/2022;1968;M;non;0;0;40 000 - 60 000;150 000 - 250 000;Commercial;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;63000;
884;01/03/2022;1971;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;16110;
885;01/01/2022;1982;F;non;0;0;60 000+;250 000 - 400 000;Private;Minivan;entre 10 et 15;z_Highly Rural/ Rural;dev_express;entre 200 et 300;64140;
886;01/04/2022;1956;F;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Commercial;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;34170;
887;01/04/2022;1947;F;non;0;0;0 - 15 000;150 000 - 250 000;Commercial;Pickup;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;84000;
888;01/02/2022;1961;M;non;0;entre 1 et 6;0 - 15 000;0;Commercial;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 500 et 600;27370;
889;01/02/2022;1950;F;non;0;0;0 - 15 000;0;Private;Minivan;entre 1 et 3;z_Highly Rural/ Rural;dev_integral;entre 200 et 300;54840;
890;01/02/2022;1957;M;non;3+;0;0 - 15 000;0;Private;Pickup;entre 4 et 10;z_Highly Rural/ Rural;dev_express;entre 200 et 300;56100;
891;01/03/2022;1945;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;77440;
892;01/01/2022;1987;F;non;0;entre 1 et 6;0 - 15 000;0;Private;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_express;entre 200 et 300;91410;
893;01/05/2022;1968;M;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;25300;
894;01/03/2022;1998;M;non;0;0;25 000 - 40 000;150 000 - 250 000;Commercial;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;78980;
895;01/01/2022;1942;F;non;0;entre 1 et 6;25 000 - 40 000;150 000 - 250 000;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;69520;
896;01/04/2022;1960;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;Minivan;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;34560;
897;01/02/2022;2022;F;non;entre 1 et 2;0;60 000+;0;Commercial;Panel Truck;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 500 et 600;92000;
898;01/01/2022;1943;M;non;3+;entre 1 et 6;40 000 - 60 000;0;Private;Sports Car;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;17200;
899;01/03/2022;1964;F;non;0;0;60 000+;400 000+;Private;Minivan;15+;Highly Urban/ Urban;dev_integral;entre 300 et 400;71250;
900;01/05/2022;1951;M;non;3+;0;0 - 15 000;80 000 - 150 000;Private;Sports Car;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 400 et 500;36140;
901;01/01/2022;1982;M;non;0;entre 1 et 6;0 - 15 000;150 000 - 250 000;Commercial;Sports Car;entre 1 et 3;Highly Urban/ Urban;dev_integral;entre 200 et 300;72330;
902;01/04/2022;1972;F;non;entre 1 et 2;entre 7 et 11;0 - 15 000;80 000 - 150 000;Private;Sports Car;non renseigné;Highly Urban/ Urban;dev_express;entre 200 et 300;19410;
903;01/05/2022;1992;F;non;0;0;60 000+;250 000 - 400 000;Private;z_SUV;entre 1 et 3;z_Highly Rural/ Rural;dev_express;entre 200 et 300;91150;
904;01/04/2022;2012;F;oui;entre 1 et 2;0;40 000 - 60 000;150 000 - 250 000;Commercial;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;33440;
905;01/02/2022;1990;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;33290;
906;01/01/2022;1971;F;non;0;0;25 000 - 40 000;80 000 - 150 000;Private;Minivan;entre 1 et 3;z_Highly Rural/ Rural;dev_vip;entre 700 et 800;75020;
907;01/03/2022;1983;M;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;Minivan;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;33510;
908;01/02/2022;1970;F;non;entre 1 et 2;0;0 - 15 000;0;Private;Pickup;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;61110;
909;01/02/2022;1999;M;oui;3+;0;0 - 15 000;0;Commercial;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_express;entre 200 et 300;34830;
910;01/01/2022;1998;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Van;non renseigné;Highly Urban/ Urban;dev_integral;entre 300 et 400;78120;
911;01/05/2022;1994;F;oui;entre 1 et 2;0;60 000+;150 000 - 250 000;Private;Pickup;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;8000;
912;01/02/2022;1951;M;non;entre 1 et 2;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Commercial;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_express;entre 200 et 300;42170;
913;01/04/2022;2009;F;non;entre 1 et 2;0;60 000+;150 000 - 250 000;Commercial;Pickup;entre 1 et 3;Highly Urban/ Urban;dev_premium;entre 500 et 600;93450;
914;01/03/2022;1971;F;non;0;0;40 000 - 60 000;0;Commercial;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 300 et 400;89340;
915;01/05/2022;1999;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Private;Sports Car;15+;Highly Urban/ Urban;dev_express;entre 200 et 300;6110;
916;01/01/2022;1955;M;non;entre 1 et 2;entre 1 et 6;0 - 15 000;80 000 - 150 000;Commercial;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;65100;
917;01/02/2022;1942;F;non;0;entre 1 et 6;0 - 15 000;0;Commercial;Pickup;entre 1 et 3;z_Highly Rural/ Rural;dev_integral;entre 200 et 300;35131;
918;01/02/2022;1979;F;non;0;entre 1 et 6;60 000+;250 000 - 400 000;Commercial;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;8000;
919;01/01/2022;1971;M;non;entre 1 et 2;0;60 000+;0;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;66380;
920;01/05/2022;1947;F;oui;entre 1 et 2;entre 1 et 6;60 000+;150 000 - 250 000;Private;Sports Car;entre 10 et 15;Highly Urban/ Urban;dev_integral;entre 300 et 400;18000;
921;01/05/2022;1955;M;non;0;0;60 000+;0;Commercial;z_SUV;entre 10 et 15;Highly Urban/ Urban;dev_express;entre 200 et 300;19200;
922;01/02/2022;1940;M;oui;entre 1 et 2;0;60 000+;150 000 - 250 000;Private;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;77720;
923;01/05/2022;1963;F;oui;entre 1 et 2;0;0 - 15 000;0;Private;Minivan;non renseigné;Highly Urban/ Urban;dev_express;entre 200 et 300;78340;
924;01/02/2022;1950;F;non;entre 1 et 2;0;60 000+;0;Commercial;Panel Truck;entre 4 et 10;Highly Urban/ Urban;dev_premium;entre 300 et 400;6150;
925;01/02/2022;2001;F;oui;entre 1 et 2;0;25 000 - 40 000;150 000 - 250 000;Private;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;41240;
926;01/03/2022;2019;M;non;entre 1 et 2;entre 1 et 6;60 000+;250 000 - 400 000;Private;z_SUV;entre 1 et 3;Highly Urban/ Urban;dev_premium;entre 500 et 600;3460;
927;01/05/2022;1972;F;non;0;0;0 - 15 000;0;Commercial;z_SUV;entre 4 et 10;z_Highly Rural/ Rural;dev_express;entre 200 et 300;37150;
928;01/03/2022;1968;F;non;entre 1 et 2;entre 1 et 6;15 000 - 25 000;0;Private;Sports Car;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;41200;
929;01/04/2022;2011;M;non;entre 1 et 2;entre 1 et 6;0 - 15 000;150 000 - 250 000;Commercial;z_SUV;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 300 et 400;87500;
930;01/04/2022;1947;M;non;0;entre 7 et 11;60 000+;0;Commercial;Minivan;entre 4 et 10;Highly Urban/ Urban;dev_express;entre 200 et 300;72000;
931;01/04/2022;1977;M;non;0;entre 1 et 6;40 000 - 60 000;150 000 - 250 000;Commercial;Van;entre 10 et 15;Highly Urban/ Urban;dev_premium;entre 300 et 400;25200;
932;01/04/2022;1973;M;non;0;0;15 000 - 25 000;150 000 - 250 000;Commercial;Panel Truck;entre 1 et 3;z_Highly Rural/ Rural;dev_express;entre 200 et 300;72100;
933;01/03/2022;2015;M;non;0;entre 1 et 6;60 000+;150 000 - 250 000;Commercial;Pickup;entre 4 et 10;z_Highly Rural/ Rural;dev_integral;entre 200 et 300;85270;
934;01/02/2022;1974;F;non;0;0;60 000+;250 000 - 400 000;Commercial;Panel Truck;entre 4 et 10;Highly Urban/ Urban;dev_integral;entre 200 et 300;75016;
935;01/03/2022;1951;F;non;0;0;60 000+;0;Private;Minivan;non renseigné;Highly Urban/ Urban;dev_integral;entre 300 et 400;10440;
